Date,VALUE,VOLUME
2019-11-19 21:10:43.828,98.76,1.0
2019-11-20 00:13:04.077,98.77,1.0
2019-11-20 01:30:45.924,98.785,5.0
2019-11-20 01:53:00.540,98.795,5.0
2019-11-20 01:53:20.538,98.795,31.0
2019-11-20 01:53:20.727,98.795,6.0
2019-11-20 02:04:13.400,98.795,1.0
2019-11-20 05:42:16.348,98.785,1.0
2019-11-20 05:43:08.031,98.785,1.0
2019-11-20 05:44:58.024,98.785,1.0
2019-11-20 05:45:10.182,98.785,1.0
2019-11-20 07:36:38.434,98.775,22.0
2019-11-20 07:36:51.962,98.775,3.0
2019-11-20 07:42:38.558,98.785,3.0
2019-11-20 07:42:39.160,98.785,3.0
2019-11-20 07:53:47.001,98.79,1.0
2019-11-20 08:19:04.232,98.79,70.0
2019-11-20 08:19:09.223,98.79,13.0
2019-11-20 08:28:32.641,98.79,15.0
2019-11-20 08:28:32.651,98.79,42.0
2019-11-20 09:19:58.675,98.785,50.0
2019-11-20 10:05:31.334,98.785,5.0
2019-11-20 11:56:43.049,98.78,5.0
2019-11-20 12:37:09.081,98.785,1.0
2019-11-20 12:39:36.342,98.79,2.0
2019-11-20 12:42:35.724,98.795,1.0
2019-11-20 12:51:18.836,98.79,11.0
2019-11-20 12:59:17.640,98.795,2.0
2019-11-20 12:59:17.660,98.795,100.0
2019-11-20 13:01:03.152,98.795,5.0
2019-11-20 13:03:53.748,98.795,1.0
2019-11-20 13:04:38.175,98.795,5.0
2019-11-20 13:04:38.195,98.795,5.0
2019-11-20 13:05:24.271,98.795,5.0
2019-11-20 13:08:16.112,98.79,7.0
2019-11-20 13:09:10.462,98.79,5.0
2019-11-20 13:09:15.162,98.79,5.0
2019-11-20 13:10:57.467,98.79,5.0
2019-11-20 13:16:33.190,98.79,1.0
2019-11-20 13:16:40.352,98.79,5.0
2019-11-20 13:18:09.555,98.79,2.0
2019-11-20 13:19:23.827,98.79,5.0
2019-11-20 13:19:23.827,98.79,10.0
2019-11-20 13:21:13.115,98.79,10.0
2019-11-20 13:21:13.115,98.795,17.0
2019-11-20 13:27:02.463,,2.0
2019-11-20 13:33:56.058,98.785,5.0
2019-11-20 13:34:51.165,98.785,5.0
2019-11-20 13:35:04.684,98.785,79.0
2019-11-20 13:39:04.236,98.785,5.0
2019-11-20 13:44:18.131,98.785,30.0
2019-11-20 13:50:18.865,98.79,5.0
2019-11-20 13:50:24.446,98.79,1.0
2019-11-20 13:51:43.981,98.79,5.0
2019-11-20 13:56:22.675,98.79,2.0
2019-11-20 14:15:30.818,98.78,5.0
2019-11-20 14:15:45.736,98.78,5.0
2019-11-20 14:25:13.319,98.78,10.0
2019-11-20 14:25:29.709,98.78,7.0
2019-11-20 14:25:29.729,98.78,5.0
2019-11-20 14:25:29.737,98.78,7.0
2019-11-20 14:27:30.579,98.78,5.0
2019-11-20 14:28:56.092,,3.0
2019-11-20 14:31:10.647,98.775,2.0
2019-11-20 14:33:05.422,98.775,2.0
2019-11-20 14:38:21.130,98.775,5.0
2019-11-20 14:50:27.804,98.775,3.0
2019-11-20 14:53:06.651,98.78,5.0
2019-11-20 14:59:03.318,98.785,5.0
2019-11-20 14:59:10.859,98.785,5.0
2019-11-20 15:02:41.718,98.785,8.0
2019-11-20 15:04:05.805,98.785,5.0
2019-11-20 15:04:27.008,98.785,5.0
2019-11-20 15:04:37.159,98.785,10.0
2019-11-20 15:04:37.479,98.785,5.0
2019-11-20 15:04:54.698,98.785,5.0
2019-11-20 15:06:41.424,98.785,7.0
2019-11-20 15:14:00.548,98.785,5.0
2019-11-20 15:19:02.069,98.785,22.0
2019-11-20 15:19:02.069,98.785,24.0
2019-11-20 15:19:11.538,98.785,22.0
2019-11-20 15:19:11.538,98.785,24.0
2019-11-20 15:19:13.260,98.785,24.0
2019-11-20 15:19:23.877,,30.0
2019-11-20 15:19:29.240,,50.0
2019-11-20 15:19:29.881,,4.0
2019-11-20 15:21:56.379,98.79,20.0
2019-11-20 15:21:56.397,98.79,1.0
2019-11-20 15:21:56.399,98.79,6.0
2019-11-20 15:21:56.417,98.79,5.0
2019-11-20 15:21:59.880,98.79,5.0
2019-11-20 15:22:02.509,98.79,5.0
2019-11-20 15:22:07.348,98.79,4.0
2019-11-20 15:22:09.389,98.79,21.0
2019-11-20 15:23:15.484,98.79,5.0
2019-11-20 15:23:15.574,98.79,5.0
2019-11-20 15:23:17.926,98.79,15.0
2019-11-20 15:25:07.935,98.79,5.0
2019-11-20 15:25:08.414,98.79,5.0
2019-11-20 15:29:14.681,98.785,13.0
2019-11-20 15:30:22.761,98.785,5.0
2019-11-20 15:35:14.386,98.78,5.0
2019-11-20 15:36:32.224,98.775,16.0
2019-11-20 15:36:32.224,,3.0
